absT V_n V_R_n V_C_n
1,740 175,441 12,435 175,000
1,750 175,446 12,508 175,000
1,760 175,452 12,580 175,000
1,770 175,457 12,653 175,000
1,780 175,462 12,726 175,000
1,790 175,467 12,799 175,000
1,800 175,473 12,871 175,000
1,810 175,478 12,944 175,000
1,820 175,483 13,017 175,000
1,830 175,489 13,090 175,000
1,840 175,494 13,163 175,000
1,850 175,500 13,235 175,000
1,860 175,505 13,308 175,000
1,870 175,511 13,381 175,000
1,880 175,516 13,454 175,000
1,890 175,522 13,527 175,000
1,900 175,528 13,600 175,000
1,910 175,533 13,673 175,000
1,920 175,539 13,746 175,000
1,930 175,545 13,819 175,000
1,940 175,550 13,892 175,000
1,950 175,556 13,965 175,000
1,960 175,562 14,038 175,000
1,970 175,568 14,111 175,000
1,980 175,574 14,184 175,000
1,990 175,580 14,257 175,000
2,000 175,586 14,330 175,000
2,010 175,592 14,403 175,000
2,020 175,598 14,476 175,000
2,030 175,604 14,549 175,000
2,040 175,610 14,622 175,000
2,050 175,616 14,695 175,000
2,060 175,622 14,768 175,000
2,070 175,628 14,841 175,000
2,080 175,634 14,915 175,000
2,090 175,641 14,988 175,000
2,100 175,647 15,061 175,000
2,110 175,653 15,134 175,000
2,120 175,660 15,207 175,000
2,130 175,666 15,281 175,000
2,140 175,672 15,354 175,000
2,150 175,679 15,427 175,000
2,160 175,685 15,500 175,000
2,170 175,692 15,574 175,000
2,180 175,698 15,647 175,000
2,190 175,705 15,720 175,000
2,200 175,711 15,794 175,000
2,210 175,718 15,867 175,000
2,220 175,724 15,940 175,000
2,230 175,731 16,014 175,000
2,240 175,738 16,087 175,000
2,250 175,745 16,160 175,000
2,260 175,751 16,234 175,000
2,270 175,758 16,307 175,000
2,280 175,765 16,381 175,000
2,290 175,772 16,454 175,000
2,300 175,779 16,528 175,000
2,310 175,786 16,601 175,000
2,320 175,793 16,675 175,000
2,330 175,800 16,748 175,000
2,340 175,807 16,822 175,000
2,350 175,814 16,895 175,000
2,360 175,821 16,969 175,000
2,370 175,828 17,042 175,000
2,380 175,835 17,116 175,000
2,390 175,842 17,189 175,000
2,400 175,849 17,263 175,000
2,410 175,857 17,337 175,000
2,420 175,864 17,410 175,000
2,430 175,871 17,484 175,000
2,440 175,879 17,558 175,000
2,450 175,886 17,631 175,000
2,460 175,893 17,705 175,000
2,470 175,901 17,779 175,000
2,480 175,908 17,852 175,000
2,490 175,916 17,926 175,000
2,500 175,923 18,000 175,000
2,510 175,931 18,074 175,000
2,520 175,938 18,147 175,000
2,530 175,946 18,221 175,000
2,540 175,954 18,295 175,000
2,550 175,961 18,369 175,000
2,560 175,969 18,443 175,000
2,570 175,977 18,516 175,000
2,580 175,985 18,590 175,000
2,590 175,992 18,664 175,000
2,600 176,000 18,738 175,000
2,610 176,008 18,812 175,000
2,620 176,016 18,886 175,000
2,630 176,024 18,960 175,000
2,640 176,032 19,034 175,000
2,650 176,040 19,108 175,000
2,660 176,048 19,182 175,000
2,670 176,056 19,256 175,000
2,680 176,064 19,330 175,000
2,690 176,072 19,404 175,000
2,700 176,081 19,478 175,000
2,710 176,089 19,552 175,000
2,720 176,097 19,626 175,000
2,730 176,105 19,700 175,000
2,740 176,114 19,774 175,000
2,750 176,122 19,848 175,000
2,760 176,130 19,922 175,000
2,770 176,139 19,996 175,000
2,780 176,147 20,070 175,000
2,790 176,156 20,144 175,000
2,800 176,164 20,219 175,000
2,810 176,173 20,293 175,000
2,820 176,181 20,367 175,000
2,830 176,190 20,441 175,000
2,840 176,198 20,515 175,000
2,850 176,207 20,590 175,000
2,860 176,216 20,664 175,000
2,870 176,224 20,738 175,000
2,880 176,233 20,812 175,000
2,890 176,242 20,887 175,000
2,900 176,251 20,961 175,000
2,910 176,260 21,035 175,000
2,920 176,269 21,110 175,000
2,930 176,278 21,184 175,000
2,940 176,286 21,258 175,000
2,950 176,295 21,333 175,000
2,960 176,304 21,407 175,000
2,970 176,314 21,482 175,000
2,980 176,323 21,556 175,000
2,990 176,332 21,630 175,000
3,000 176,341 21,705 175,000
3,010 176,350 21,779 175,000
3,020 176,359 21,854 175,000
3,030 176,368 21,928 175,000
3,040 176,378 22,003 175,000
3,050 176,387 22,077 175,000
3,060 176,396 22,152 175,000
3,070 176,406 22,226 175,000
3,080 176,415 22,301 175,000
3,090 176,425 22,375 175,000
3,100 176,434 22,450 175,000
3,110 176,444 22,525 175,000
3,120 176,453 22,599 175,000
3,130 176,463 22,674 175,000
3,140 176,472 22,748 175,000
3,150 176,482 22,823 175,000
3,160 176,492 22,898 175,000
3,170 176,501 22,972 175,000
3,180 176,511 23,047 175,000
3,190 176,521 23,122 175,000
3,200 176,531 23,197 175,000
3,210 176,541 23,271 175,000
3,220 176,550 23,346 175,000
3,230 176,560 23,421 175,000
3,240 176,570 23,496 175,000
3,250 176,580 23,570 175,000
3,260 176,590 23,645 175,000
3,270 176,600 23,720 175,000
3,280 176,610 23,795 175,000
3,290 176,620 23,870 175,000
3,300 176,631 23,944 175,000
3,310 176,641 24,019 175,000
3,320 176,651 24,094 175,000
3,330 176,661 24,169 175,000
3,340 176,671 24,244 175,000
3,350 176,682 24,319 175,000
3,360 176,692 24,394 175,000
3,370 176,702 24,469 175,000
3,380 176,713 24,544 175,000
3,390 176,723 24,619 175,000
3,400 176,734 24,694 175,000
3,410 176,744 24,769 175,000
3,420 176,755 24,844 175,000
3,430 176,765 24,919 175,000
3,440 176,776 24,994 175,000
3,450 176,786 25,069 175,000
3,460 176,797 25,144 175,000
3,470 176,808 25,219 175,000
3,480 176,819 25,294 175,000
3,490 176,829 25,369 175,000
3,500 176,840 25,445 175,000
3,510 176,851 25,520 175,000
3,520 176,862 25,595 175,000
3,530 176,873 25,670 175,000
3,540 176,884 25,745 175,000
3,550 176,895 25,820 175,000
3,560 176,906 25,896 175,000
3,570 176,917 25,971 175,000
3,580 176,928 26,046 175,000
3,590 176,939 26,121 175,000
3,600 176,950 26,197 175,000
3,610 176,961 26,272 175,000
3,620 176,972 26,347 175,000
3,630 176,983 26,423 175,000
3,640 176,995 26,498 175,000
3,650 177,006 26,573 175,000
3,660 177,017 26,649 175,000
3,670 177,029 26,724 175,000
3,680 177,040 26,799 175,000
3,690 177,052 26,875 175,000
3,700 177,063 26,950 175,000
3,710 177,075 27,026 175,000
3,720 177,086 27,101 175,000
3,730 177,098 27,176 175,000
3,740 177,109 27,252 175,000
3,750 177,121 27,327 175,000
3,760 177,132 27,403 175,000
3,770 177,144 27,478 175,000
3,780 177,156 27,554 175,000
3,790 177,168 27,629 175,000
3,800 177,179 27,705 175,000
3,810 177,191 27,781 175,000
3,820 177,203 27,856 175,000
3,830 177,215 27,932 175,000
3,840 177,227 28,007 175,000
3,850 177,239 28,083 175,000
3,860 177,251 28,159 175,000
3,870 177,263 28,234 175,000
3,880 177,275 28,310 175,000
3,890 177,287 28,386 175,000
3,900 177,299 28,461 175,000
3,910 177,311 28,537 175,000
3,920 177,324 28,613 175,000
3,930 177,336 28,688 175,000
3,940 177,348 28,764 175,000
3,950 177,360 28,840 175,000
3,960 177,373 28,916 175,000
3,970 177,385 28,991 175,000
3,980 177,398 29,067 175,000
3,990 177,410 29,143 175,000
4,000 177,422 29,219 175,000
4,010 177,435 29,295 175,000
4,020 177,448 29,371 175,000
4,030 177,460 29,446 175,000
4,040 177,473 29,522 175,000
4,050 177,485 29,598 175,000
4,060 177,498 29,674 175,000
4,070 177,511 29,750 175,000
4,080 177,523 29,826 175,000
4,090 177,536 29,902 175,000
4,100 177,549 29,978 175,000
4,110 177,562 30,054 175,000
4,120 177,575 30,130 175,000
4,130 177,588 30,206 175,000
4,140 177,601 30,282 175,000
4,150 177,614 30,358 175,000
4,160 177,627 30,434 175,000
4,170 177,640 30,510 175,000
4,180 177,653 30,586 175,000
4,190 177,666 30,662 175,000
4,200 177,679 30,738 175,000
4,210 177,692 30,814 175,000
4,220 177,705 30,890 175,000
4,230 177,719 30,967 175,000
4,240 177,732 31,043 175,000
4,250 177,745 31,119 175,000
4,260 177,759 31,195 175,000
4,270 177,772 31,271 175,000
4,280 177,785 31,348 175,000
4,290 177,799 31,424 175,000
4,300 177,812 31,500 175,000
4,310 177,826 31,576 175,000
4,320 177,839 31,653 175,000
4,330 177,853 31,729 175,000
4,340 177,867 31,805 175,000
4,350 177,880 31,881 175,000
4,360 177,894 31,958 175,000
4,370 177,908 32,034 175,000
4,380 177,922 32,110 175,000
4,390 177,935 32,187 175,000
4,400 177,949 32,263 175,000
4,410 177,963 32,340 175,000
4,420 177,977 32,416 175,000
4,430 177,991 32,492 175,000
4,440 178,005 32,569 175,000
4,450 178,019 32,645 175,000
4,460 178,033 32,722 175,000
4,470 178,047 32,798 175,000
4,480 178,061 32,875 175,000
4,490 178,075 32,951 175,000
4,500 178,089 33,028 175,000
4,510 178,104 33,104 175,000
4,520 178,118 33,181 175,000
4,530 178,132 33,257 175,000
4,540 178,146 33,334 175,000
4,550 178,161 33,410 175,000
4,560 178,175 33,487 175,000
4,570 178,190 33,564 175,000
4,580 178,204 33,640 175,000
4,590 178,218 33,717 175,000
4,600 178,233 33,794 175,000
4,610 178,248 33,870 175,000
4,620 178,262 33,947 175,000
4,630 178,277 34,024 175,000
4,640 178,291 34,100 175,000
4,650 178,306 34,177 175,000
4,660 178,321 34,254 175,000
4,670 178,336 34,330 175,000
4,680 178,350 34,407 175,000
4,690 178,365 34,484 175,000
4,700 178,380 34,561 175,000
4,710 178,395 34,638 175,000
4,720 178,410 34,714 175,000
4,730 178,425 34,791 175,000
4,740 178,440 34,868 175,000
4,750 178,455 34,945 175,000
4,760 178,470 35,022 175,000
4,770 178,485 35,099 175,000
4,780 178,500 35,176 175,000
4,790 178,515 35,252 175,000
4,800 178,531 35,329 175,000
4,810 178,546 35,406 175,000
4,820 178,561 35,483 175,000
4,830 178,576 35,560 175,000
4,840 178,592 35,637 175,000
4,850 178,607 35,714 175,000
4,860 178,623 35,791 175,000
4,870 178,638 35,868 175,000
4,880 178,653 35,945 175,000
4,890 178,669 36,022 175,000
4,900 178,685 36,099 175,000
4,910 178,700 36,176 175,000
4,920 178,716 36,254 175,000
4,930 178,731 36,331 175,000
4,940 178,747 36,408 175,000
4,950 178,763 36,485 175,000
4,960 178,779 36,562 175,000
4,970 178,794 36,639 175,000
4,980 178,810 36,716 175,000
4,990 178,826 36,794 175,000
5,000 178,842 36,871 175,000
5,010 178,858 36,948 175,000
5,020 178,874 37,025 175,000
5,030 178,890 37,102 175,000
5,040 178,906 37,180 175,000
5,050 178,922 37,257 175,000
5,060 178,938 37,334 175,000
5,070 178,954 37,411 175,000
5,080 178,970 37,489 175,000
5,090 178,987 37,566 175,000
5,100 179,003 37,643 175,000
5,110 179,019 37,721 175,000
5,120 179,035 37,798 175,000
5,130 179,052 37,876 175,000
5,140 179,068 37,953 175,000
5,150 179,085 38,030 175,000
5,160 179,101 38,108 175,000
5,170 179,118 38,185 175,000
5,180 179,134 38,263 175,000
5,190 179,151 38,340 175,000
5,200 179,167 38,418 175,000
5,210 179,184 38,495 175,000
5,220 179,201 38,573 175,000
5,230 179,217 38,650 175,000
5,240 179,234 38,728 175,000
5,250 179,251 38,805 175,000
5,260 179,268 38,883 175,000
5,270 179,284 38,960 175,000
5,280 179,301 39,038 175,000
5,290 179,318 39,115 175,000
5,300 179,335 39,193 175,000
5,310 179,352 39,271 175,000
5,320 179,369 39,348 175,000
5,330 179,386 39,426 175,000
5,340 179,403 39,504 175,000
5,350 179,420 39,581 175,000
5,360 179,438 39,659 175,000
5,370 179,455 39,737 175,000
5,380 179,472 39,814 175,000
5,390 179,489 39,892 175,000
5,400 179,506 39,970 175,000
5,410 179,524 40,048 175,000
5,420 179,541 40,125 175,000
5,430 179,559 40,203 175,000
5,440 179,576 40,281 175,000
5,450 179,593 40,359 175,000
5,460 179,611 40,437 175,000
5,470 179,629 40,514 175,000
5,480 179,646 40,592 175,000
5,490 179,664 40,670 175,000
5,500 179,681 40,748 175,000
5,510 179,699 40,826 175,000
5,520 179,717 40,904 175,000
5,530 179,735 40,982 175,000
5,540 179,752 41,060 175,000
5,550 179,770 41,138 175,000
5,560 179,788 41,215 175,000
5,570 179,806 41,293 175,000
5,580 179,824 41,371 175,000
5,590 179,842 41,449 175,000
5,600 179,860 41,527 175,000
5,610 179,878 41,605 175,000
5,620 179,896 41,684 175,000
5,630 179,914 41,762 175,000
5,640 179,932 41,840 175,000
5,650 179,950 41,918 175,000
5,660 179,968 41,996 175,000
5,670 179,987 42,074 175,000
5,680 180,005 42,152 175,000
5,690 180,023 42,230 175,000
5,700 180,042 42,308 175,000
5,710 180,060 42,386 175,000
5,720 180,078 42,465 175,000
5,730 180,097 42,543 175,000
5,740 180,115 42,621 175,000
5,750 180,134 42,699 175,000
5,760 180,152 42,777 175,000
5,770 180,171 42,856 175,000
5,780 180,190 42,934 175,000
5,790 180,208 43,012 175,000
5,800 180,227 43,091 175,000
5,810 180,246 43,169 175,000
5,820 180,265 43,247 175,000
5,830 180,283 43,325 175,000
5,840 180,302 43,404 175,000
5,850 180,321 43,482 175,000
5,860 180,340 43,561 175,000
5,870 180,359 43,639 175,000
5,880 180,378 43,717 175,000
5,890 180,397 43,796 175,000
5,900 180,416 43,874 175,000
5,910 180,435 43,953 175,000
5,920 180,454 44,031 175,000
5,930 180,473 44,109 175,000
5,940 180,493 44,188 175,000
5,950 180,512 44,266 175,000
5,960 180,531 44,345 175,000
5,970 180,550 44,423 175,000
5,980 180,570 44,502 175,000
5,990 180,589 44,580 175,000
6,000 180,608 44,659 175,000
6,010 180,628 44,738 175,000
6,020 180,647 44,816 175,000
6,030 180,667 44,895 175,000
6,040 180,686 44,973 175,000
6,050 180,706 45,052 175,000
6,060 180,726 45,131 175,000
6,070 180,745 45,209 175,000
6,080 180,765 45,288 175,000
6,090 180,785 45,367 175,000
6,100 180,805 45,445 175,000
6,110 180,824 45,524 175,000
6,120 180,844 45,603 175,000
6,130 180,864 45,681 175,000
6,140 180,884 45,760 175,000
6,150 180,904 45,839 175,000
6,160 180,924 45,918 175,000
6,170 180,944 45,997 175,000
6,180 180,964 46,075 175,000
6,190 180,984 46,154 175,000
6,200 181,004 46,233 175,000
6,210 181,024 46,312 175,000
6,220 181,044 46,391 175,000
6,230 181,065 46,469 175,000
6,240 181,085 46,548 175,000
6,250 181,105 46,627 175,000
6,260 181,126 46,706 175,000
6,270 181,146 46,785 175,000
6,280 181,166 46,864 175,000
6,290 181,187 46,943 175,000
6,300 181,207 47,022 175,000
6,310 181,228 47,101 175,000
6,320 181,248 47,180 175,000
6,330 181,269 47,259 175,000
6,340 181,289 47,338 175,000
6,350 181,310 47,417 175,000
6,360 181,331 47,496 175,000
6,370 181,352 47,575 175,000
6,380 181,372 47,654 175,000
6,390 181,393 47,733 175,000
6,400 181,414 47,812 175,000
6,410 181,435 47,891 175,000
6,420 181,456 47,970 175,000
6,430 181,477 48,050 175,000
6,440 181,498 48,129 175,000
6,450 181,519 48,208 175,000
6,460 181,540 48,287 175,000
6,470 181,561 48,366 175,000
6,480 181,582 48,445 175,000
6,490 181,603 48,525 175,000
6,500 181,624 48,604 175,000
6,510 181,645 48,683 175,000
6,520 181,667 48,762 175,000
6,530 181,688 48,842 175,000
6,540 181,709 48,921 175,000
6,550 181,731 49,000 175,000
6,560 181,752 49,079 175,000
6,570 181,773 49,159 175,000
6,580 181,795 49,238 175,000
6,590 181,816 49,317 175,000
6,600 181,838 49,397 175,000
6,610 181,860 49,476 175,000
6,620 181,881 49,556 175,000
6,630 181,903 49,635 175,000
6,640 181,924 49,714 175,000
6,650 181,946 49,794 175,000
6,660 181,968 49,873 175,000
6,670 181,990 49,953 175,000
6,680 182,012 50,032 175,000
6,690 182,033 50,112 175,000
6,700 182,055 50,191 175,000
6,710 182,077 50,271 175,000
6,720 182,099 50,350 175,000
6,730 182,121 50,430 175,000
6,740 182,143 50,509 175,000
6,750 182,165 50,589 175,000
6,760 182,188 50,668 175,000
6,770 182,210 50,748 175,000
6,780 182,232 50,828 175,000
6,790 182,254 50,907 175,000
6,800 182,276 50,987 175,000
6,810 182,299 51,066 175,000
6,820 182,321 51,146 175,000
6,830 182,343 51,226 175,000
6,840 182,366 51,305 175,000
6,850 182,388 51,385 175,000
6,860 182,411 51,465 175,000
6,870 182,433 51,545 175,000
6,880 182,456 51,624 175,000
6,890 182,478 51,704 175,000
6,900 182,501 51,784 175,000
6,910 182,524 51,864 175,000
6,920 182,546 51,943 175,000
6,930 182,569 52,023 175,000
6,940 182,592 52,103 175,000
6,950 182,614 52,183 175,000
6,960 182,637 52,263 175,000
6,970 182,660 52,343 175,000
6,980 182,683 52,422 175,000
6,990 182,706 52,502 175,000
7,000 182,729 52,582 175,000
7,010 182,752 52,662 175,000
7,020 182,775 52,742 175,000
7,030 182,798 52,822 175,000
7,040 182,821 52,902 175,000
7,050 182,844 52,982 175,000
7,060 182,868 53,062 175,000
7,070 182,891 53,142 175,000
7,080 182,914 53,222 175,000
7,090 182,937 53,302 175,000
7,100 182,961 53,382 175,000
7,110 182,984 53,462 175,000
7,120 183,007 53,542 175,000
7,130 183,031 53,622 175,000
7,140 183,054 53,702 175,000
7,150 183,078 53,782 175,000
7,160 183,101 53,862 175,000
7,170 183,125 53,942 175,000
7,180 183,149 54,022 175,000
7,190 183,172 54,103 175,000
7,200 183,196 54,183 175,000
7,210 183,220 54,263 175,000
7,220 183,243 54,343 175,000
7,230 183,267 54,423 175,000
7,240 183,291 54,504 175,000
7,250 183,315 54,584 175,000
7,260 183,339 54,664 175,000
7,270 183,363 54,744 175,000
7,280 183,387 54,825 175,000
7,290 183,411 54,905 175,000
7,300 183,435 54,985 175,000
7,310 183,459 55,065 175,000
7,320 183,483 55,146 175,000
7,330 183,507 55,226 175,000
7,340 183,531 55,306 175,000
7,350 183,556 55,387 175,000
7,360 183,580 55,467 175,000
7,370 183,604 55,547 175,000
7,380 183,629 55,628 175,000
7,390 183,653 55,708 175,000
7,400 183,677 55,789 175,000
7,410 183,702 55,869 175,000
7,420 183,726 55,950 175,000
7,430 183,751 56,030 175,000
7,440 183,775 56,111 175,000
7,450 183,800 56,191 175,000
7,460 183,825 56,272 175,000
7,470 183,849 56,352 175,000
7,480 183,874 56,433 175,000
7,490 183,899 56,513 175,000
7,500 183,923 56,594 175,000
7,510 183,948 56,674 175,000
7,520 183,973 56,755 175,000
7,530 183,998 56,835 175,000
7,540 184,023 56,916 175,000
7,550 184,048 56,997 175,000
7,560 184,073 57,077 175,000
7,570 184,098 57,158 175,000
7,580 184,123 57,239 175,000
7,590 184,148 57,319 175,000
7,600 184,173 57,400 175,000
7,610 184,198 57,481 175,000
7,620 184,224 57,561 175,000
7,630 184,249 57,642 175,000
7,640 184,274 57,723 175,000
7,650 184,299 57,804 175,000
7,660 184,325 57,884 175,000
7,670 184,350 57,965 175,000
7,680 184,376 58,046 175,000
7,690 184,401 58,127 175,000
7,700 184,426 58,208 175,000
7,710 184,452 58,288 175,000
7,720 184,478 58,369 175,000
7,730 184,503 58,450 175,000
7,740 184,529 58,531 175,000
7,750 184,554 58,612 175,000
7,760 184,580 58,693 175,000
7,770 184,606 58,774 175,000
7,780 184,632 58,855 175,000
7,790 184,657 58,935 175,000
7,800 184,683 59,016 175,000
7,810 184,709 59,097 175,000
7,820 184,735 59,178 175,000
7,830 184,761 59,259 175,000
7,840 184,787 59,340 175,000
7,850 184,813 59,421 175,000
7,860 184,839 59,502 175,000
7,870 184,865 59,583 175,000
7,880 184,891 59,664 175,000
7,890 184,918 59,746 175,000
7,900 184,944 59,827 175,000
7,910 184,970 59,908 175,000
7,920 184,996 59,989 175,000
7,930 185,023 60,070 175,000
7,940 185,049 60,151 175,000
7,950 185,075 60,232 175,000
7,960 185,102 60,313 175,000
7,970 185,128 60,395 175,000
7,980 185,155 60,476 175,000
7,990 185,181 60,557 175,000
8,000 185,208 60,638 175,000
8,010 185,235 60,719 175,000
8,020 185,261 60,801 175,000
8,030 185,288 60,882 175,000
8,040 185,315 60,963 175,000
8,050 185,341 61,044 175,000
8,060 185,368 61,126 175,000
8,070 185,395 61,207 175,000
8,080 185,422 61,288 175,000
8,090 185,449 61,370 175,000
8,100 185,476 61,451 175,000
8,110 185,503 61,532 175,000
8,120 185,530 61,614 175,000
8,130 185,557 61,695 175,000
8,140 185,584 61,776 175,000
8,150 185,611 61,858 175,000
8,160 185,638 61,939 175,000
8,170 185,665 62,021 175,000
8,180 185,692 62,102 175,000
8,190 185,720 62,184 175,000
8,200 185,747 62,265 175,000
8,210 185,774 62,347 175,000
8,220 185,802 62,428 175,000
8,230 185,829 62,510 175,000
8,240 185,857 62,591 175,000
8,250 185,884 62,673 175,000
8,260 185,912 62,754 175,000
8,270 185,939 62,836 175,000
8,280 185,967 62,917 175,000
8,290 185,994 62,999 175,000
8,300 186,022 63,081 175,000
8,310 186,050 63,162 175,000
8,320 186,077 63,244 175,000
8,330 186,105 63,325 175,000
8,340 186,133 63,407 175,000
8,350 186,161 63,489 175,000
8,360 186,189 63,570 175,000
8,370 186,217 63,652 175,000
8,380 186,244 63,734 175,000
8,390 186,272 63,816 175,000
8,400 186,300 63,897 175,000
8,410 186,329 63,979 175,000
8,420 186,357 64,061 175,000
8,430 186,385 64,143 175,000
8,440 186,413 64,224 175,000
8,450 186,441 64,306 175,000
8,460 186,469 64,388 175,000
8,470 186,498 64,470 175,000
8,480 186,526 64,552 175,000
8,490 186,554 64,633 175,000
8,500 186,583 64,715 175,000
8,510 186,611 64,797 175,000
8,520 186,639 64,879 175,000
8,530 186,668 64,961 175,000
8,540 186,697 65,043 175,000
8,550 186,725 65,125 175,000
8,560 186,754 65,207 175,000
8,570 186,782 65,289 175,000
8,580 186,811 65,371 175,000
8,590 186,840 65,453 175,000
8,600 186,868 65,535 175,000
8,610 186,897 65,617 175,000
8,620 186,926 65,699 175,000
8,630 186,955 65,781 175,000
8,640 186,984 65,863 175,000
8,650 187,013 65,945 175,000
8,660 187,042 66,027 175,000
8,670 187,071 66,109 175,000
8,680 187,100 66,191 175,000
8,690 187,129 66,273 175,000
8,700 187,158 66,355 175,000
